#name;МАИ;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский институт)»;;;
0;Инженерная олимпиада школьников;физика;P3;*;F
0;Интернет-олимпиада школьников по физике;физика;P3;*;FF
0;Междисциплинарная олимпиада школьников имени В.И. Вернадского;гуманитарные и социальные науки;P3;*;O
0;Международная олимпиада «Innopolis Open»;информатика;P3;*;I
0;Международная олимпиада «Innopolis Open»;информационная безопасность;P3;*;MI
0;Международная олимпиада «Innopolis Open»;математика;P3;*;M
0;Международная олимпиада «Innopolis Open»;робототехника;P3;*;MI
0;Международная олимпиада по финансовой безопасности;финансовая безопасность;P3;*;OI
0;Международная олимпиада школьников Уральского федерального университета «Изумруд»;информатика;P3;*;I
0;Международная олимпиада школьников Уральского федерального университета «Изумруд»;математика;P3;*;M
0;Международная олимпиада школьников Уральского федерального университета «Изумруд»;обществознание;P3;*;O
0;Международная олимпиада школьников Уральского федерального университета «Изумруд»;история;P3;*;H
0;Межрегиональная олимпиада школьников «САММАТ»;математика;P3;*;MI
0;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;биология;P3;*;B
0;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;математика;P3;*;M
0;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;физика;P3;*;F
0;Межрегиональная олимпиада школьников «Евразийская лингвистическая олимпиада»;иностранный язык;P3;*;L
0;Межрегиональная олимпиада школьников имени И.Я. Верченко;компьютерная безопасность;P3;*;IM
0;Межрегиональная олимпиада школьников имени И.Я. Верченко;математика;P3;*;M
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;иностранный язык;P3;*;L
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;математика;P3;*;M
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;обществознание;P3;*;O
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;физика;P3;*;F
0;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;иностранный язык;P3;*;L
0;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;информатика;P3;*;I
0;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;математика;P3;*;M
