#name;СПбГУТ;Федеральное государственное бюджетное образовательное учреждение высшего образования «?Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»?;;;
-1;Всероссийская олимпиада школьников «Высшая проба»;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Всероссийская олимпиада школьников «Высшая проба»;инженерные науки;P2;+11.03.02 +09.03.01;
-1;Всероссийская олимпиада школьников «Высшая проба»;восточные языки;P2;+41.03.01 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;иностранный язык;P1;+41.03.01 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;экономика;P1;+38.03.02 +38.03.05;
-1;Всероссийская олимпиада школьников «Высшая проба»;финансовая грамотность;P1;+38.03.02 +38.03.05;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;иностранный язык;P3;+41.03.01 +42.03.01;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;история;P3;+41.03.01 +42.03.01;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;обществознание;P3;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;экономика;P3;+38.03.02 +38.03.05;
-1;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;финансовая грамотность;P3;+38.03.02 +38.03.05;
-1;Всероссийская Сеченовская олимпиада школьников;биология;P3;+05.03.06 +12.03.04;
-1;Всероссийская Сеченовская олимпиада школьников;химия;P3;+05.03.06;
-1;Всероссийская Толстовская олимпиада школьников;история;P3;+41.03.01 +42.03.01;
-1;Всероссийская Толстовская олимпиада школьников;обществознание;P3;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
0;Всероссийская экономическая олимпиада школьников имени Н.Д. Кондратьева;экономика;P1;+38.03.02 +38.03.05;
