#name;НИУ «МЭИ»;Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный исследовательский университет «МЭИ»;;;
0;*;история российской государственности;P3;+45.03.01;OHL
0;*;китайский язык;P3;+45.03.01;OHL
0;*;культурология;P3;+45.03.01;OHL
0;*;лингвистика;P3;+45.03.01;OHL
0;*;обществознание;P3;+45.03.01;OHL
0;*;основы бизнеса;P3;+45.03.01;OHL
0;*;основы российской государственности;P3;+45.03.01;OHL
0;*;родные языки;P3;+45.03.01;OHL
0;*;русский язык;P3;+45.03.01;OHL
0;*;филология;P3;+45.03.01;OHL
0;*;философия;P3;+45.03.01;OHL
0;*;академический рисунок;P3;+54.03.01;K
0;*;живопись;P3;+54.03.01;K
0;*;композиция;P3;+54.03.01;K
0;*;история искусств и культуры;P3;+54.03.01;K
0;*;архитектура;P3;+54.03.01;K
0;*;изобразительные и прикладные виды искусств;P3;+54.03.01;K
0;*;графика;P3;+54.03.01;K
0;*;графический дизайн;P3;+54.03.01;K
0;*;дизайн;P3;+54.03.01;K
0;*;изобразительное искусство;P3;+54.03.01;K
0;*;искусство;P3;+54.03.01;K
0;*;черчение;P3;+54.03.01;K
0;*;история искусств;P3;+54.03.01;K
0;*;композиция;P3;+54.03.01;K
0;*;литература;P3;+54.03.01;K
0;*;технический рисунок и декоративная композиция;P3;+54.03.01;K
0;*;цифровые технологии в архитектуре;P3;+54.03.01;K
